139,46	-5,1816
139,54	-5,1826
139,62	-5,1833
139,71	-5,1838
139,79	-5,1842
139,88	-5,1845
139,96	-5,1848
140,04	-5,1850
140,12	-5,1859
140,21	-5,1864
140,29	-5,1869
140,37	-5,1876
140,46	-5,1882
140,53	-5,1888
140,62	-5,1894
140,71	-5,1901
140,79	-5,1908
140,87	-5,1917
140,95	-5,1920
141,04	-5,1925
141,12	-5,1930
141,20	-5,1934
141,29	-5,1938
141,36	-5,1944
141,45	-5,1946
141,54	-5,1948
141,61	-5,1952
141,70	-5,1957
141,78	-5,1964
141,86	-5,1969
141,94	-5,1973
142,03	-5,1978
142,11	-5,1983
142,19	-5,1988
142,28	-5,1993
142,35	-5,2001
142,44	-5,2007
142,52	-5,2010
142,61	-5,2016
142,69	-5,2023
142,77	-5,2028
142,86	-5,2033
142,94	-5,2038
143,02	-5,2043
143,10	-5,2048
143,18	-5,2053
143,27	-5,2056
143,35	-5,2063
143,44	-5,2068
143,52	-5,2071
143,60	-5,2076
143,69	-5,2081
143,77	-5,2086
143,85	-5,2089
143,93	-5,2092
144,02	-5,2096
144,10	-5,2100
144,18	-5,2104
144,26	-5,2107
144,35	-5,2113
144,43	-5,2117
144,51	-5,2121
144,59	-5,2127
144,67	-5,2132
144,76	-5,2139
144,84	-5,2146
144,92	-5,2152
145,01	-5,2155
145,09	-5,2160
145,17	-5,2163
145,25	-5,2168
145,34	-5,2174
145,42	-5,2175
145,50	-5,2181
145,59	-5,2187
145,67	-5,2195
145,75	-5,2202
145,83	-5,2208
145,92	-5,2212
146,00	-5,2220
146,08	-5,2229
146,17	-5,2233
146,25	-5,2241
146,33	-5,2245
146,42	-5,2249
146,50	-5,2251
146,58	-5,2253
146,66	-5,2255
146,75	-5,2258
146,83	-5,2262
146,92	-5,2264
147,01	-5,2266
147,08	-5,2268
147,16	-5,2274
147,24	-5,2280
147,31	-5,2286
147,40	-5,2292
147,48	-5,2298
147,56	-5,2301
147,64	-5,2304
147,73	-5,2307
147,81	-5,2316
147,89	-5,2322
147,97	-5,2325
148,06	-5,2328
148,15	-5,2330
148,23	-5,2334
148,32	-5,2337
148,41	-5,2343
148,49	-5,2349
148,57	-5,2353
148,65	-5,2355
148,74	-5,2359
148,82	-5,2366
148,91	-5,2370
148,99	-5,2375
149,06	-5,2379
149,15	-5,2385
149,23	-5,2390
149,32	-5,2394
149,40	-5,2398
149,48	-5,2402
149,57	-5,2406
149,65	-5,2408
149,73	-5,2411
149,80	-5,2420
149,90	-5,2421
149,98	-5,2422
150,06	-5,2423
150,14	-5,2426
150,22	-5,2432
150,31	-5,2437
150,39	-5,2440
150,47	-5,2446
150,56	-5,2453
150,64	-5,2458
150,72	-5,2462
150,81	-5,2467
150,89	-5,2475
150,97	-5,2482
151,06	-5,2485
151,14	-5,2489
151,22	-5,2496
151,31	-5,2504
151,39	-5,2511
151,47	-5,2513
151,55	-5,2518
151,63	-5,2524
151,71	-5,2527
151,80	-5,2529
151,88	-5,2531
151,96	-5,2535
152,05	-5,2535
152,13	-5,2532
152,21	-5,2531
152,29	-5,2531
152,38	-5,2533
152,46	-5,2534
152,55	-5,2534
152,63	-5,2533
152,71	-5,2535
152,79	-5,2538
152,88	-5,2543
152,96	-5,2551
153,04	-5,2556
153,12	-5,2562
153,20	-5,2567
153,29	-5,2571
153,37	-5,2580
153,45	-5,2588
153,54	-5,2592
153,62	-5,2597
153,70	-5,2595
153,78	-5,2594
153,87	-5,2596
153,95	-5,2601
154,04	-5,2602
154,12	-5,2602
154,20	-5,2603
154,28	-5,2605
154,37	-5,2607
154,45	-5,2608
154,53	-5,2611
154,61	-5,2614
154,70	-5,2616
154,78	-5,2614
154,87	-5,2616
154,95	-5,2619
155,03	-5,2620
155,11	-5,2624
155,20	-5,2622
155,28	-5,2622
155,36	-5,2623
155,45	-5,2625
155,53	-5,2628
155,61	-5,2632
155,69	-5,2637
155,77	-5,2640
155,86	-5,2644
155,94	-5,2645
156,03	-5,2648
156,11	-5,2654
156,19	-5,2662
156,27	-5,2665
156,36	-5,2667
156,44	-5,2669
156,53	-5,2670
156,61	-5,2670
156,69	-5,2672
156,78	-5,2674
156,86	-5,2676
156,94	-5,2676
157,02	-5,2674
157,11	-5,2677
157,19	-5,2678
157,26	-5,2680
157,35	-5,2680
157,44	-5,2681
157,52	-5,2683
157,61	-5,2688
157,69	-5,2693
157,77	-5,2698
157,85	-5,2703
157,94	-5,2705
158,02	-5,2710
158,11	-5,2713
158,18	-5,2721
158,27	-5,2726
158,36	-5,2731
158,44	-5,2734
158,52	-5,2736
158,60	-5,2739
158,69	-5,2741
158,77	-5,2743
158,85	-5,2744
158,94	-5,2747
159,02	-5,2749
159,10	-5,2752
159,19	-5,2754
159,27	-5,2755
159,35	-5,2760
159,43	-5,2763
159,51	-5,2767
159,60	-5,2770
159,68	-5,2770
159,76	-5,2772
159,85	-5,2777
159,93	-5,2775
160,01	-5,2778
160,10	-5,2779
160,18	-5,2780
160,26	-5,2781
160,35	-5,2784
160,43	-5,2788
160,52	-5,2791
160,59	-5,2793
160,68	-5,2792
160,77	-5,2794
160,84	-5,2794
160,93	-5,2795
161,01	-5,2797
161,09	-5,2798
161,18	-5,2799
161,26	-5,2801
161,34	-5,2804
161,43	-5,2808
161,51	-5,2811
161,59	-5,2818
161,67	-5,2823
161,76	-5,2824
161,84	-5,2826
161,92	-5,2827
162,01	-5,2829
162,09	-5,2831
162,18	-5,2834
162,26	-5,2836
162,34	-5,2836
162,42	-5,2837
162,51	-5,2840
162,59	-5,2845
162,68	-5,2847
162,75	-5,2849
162,84	-5,2852
162,92	-5,2854
163,00	-5,2859
163,09	-5,2861
163,17	-5,2864
163,25	-5,2864
163,34	-5,2863
163,42	-5,2867
163,50	-5,2874
163,59	-5,2878
163,67	-5,2878
163,76	-5,2879
163,84	-5,2879
163,92	-5,2879
164,00	-5,2881
164,08	-5,2884
164,17	-5,2887
164,25	-5,2888
164,34	-5,2888
164,42	-5,2890
164,50	-5,2892
164,59	-5,2894
164,67	-5,2898
164,75	-5,2904
164,84	-5,2907
164,92	-5,2907
165,00	-5,2909
165,08	-5,2910
165,17	-5,2909
165,25	-5,2909
165,34	-5,2910
165,42	-5,2910
165,51	-5,2908
165,59	-5,2905
165,67	-5,2906
165,76	-5,2909
165,84	-5,2912
165,92	-5,2912
166,01	-5,2913
166,08	-5,2919
166,17	-5,2922
166,25	-5,2922
166,33	-5,2922
166,42	-5,2926
166,50	-5,2929
166,59	-5,2929
166,67	-5,2930
166,75	-5,2931
166,84	-5,2936
166,92	-5,2936
167,00	-5,2935
167,08	-5,2939
167,17	-5,2941
167,25	-5,2940
167,33	-5,2940
167,41	-5,2942
167,50	-5,2943
167,58	-5,2944
167,66	-5,2947
167,75	-5,2951
167,83	-5,2955
167,91	-5,2958
168,00	-5,2962
168,08	-5,2965
168,17	-5,2965
168,25	-5,2965
168,33	-5,2968
168,42	-5,2972
168,50	-5,2971
168,58	-5,2969
168,66	-5,2971
168,75	-5,2974
168,83	-5,2978
168,91	-5,2981
168,99	-5,2988
169,08	-5,2990
169,17	-5,2993
169,24	-5,2996
169,33	-5,3001
169,41	-5,3006
169,49	-5,3009
169,58	-5,3007
169,66	-5,3006
169,74	-5,3007
169,83	-5,3006
169,91	-5,3010
169,99	-5,3011
170,08	-5,3013
170,16	-5,3014
170,25	-5,3013
170,33	-5,3014
170,41	-5,3017
170,50	-5,3019
170,58	-5,3020
170,66	-5,3019
170,75	-5,3017
170,83	-5,3018
170,92	-5,3016
171,00	-5,3014
171,08	-5,3015
171,16	-5,3017
171,25	-5,3021
171,33	-5,3023
171,41	-5,3026
171,50	-5,3028
171,58	-5,3031
171,66	-5,3033
171,75	-5,3035
171,83	-5,3038
171,91	-5,3040
172,00	-5,3040
172,07	-5,3041
172,16	-5,3040
172,25	-5,3042
172,33	-5,3047
172,41	-5,3051
172,49	-5,3054
172,58	-5,3058
172,66	-5,3061
172,74	-5,3066
172,82	-5,3066
172,91	-5,3066
172,99	-5,3068
173,08	-5,3067
173,16	-5,3067
173,24	-5,3067
173,33	-5,3067
173,41	-5,3065
173,49	-5,3064
173,58	-5,3063
173,65	-5,3064
173,74	-5,3065
173,83	-5,3065
173,90	-5,3067
173,99	-5,3067
174,08	-5,3067
174,16	-5,3067
174,24	-5,3068
174,32	-5,3072
174,41	-5,3073
174,50	-5,3075
174,58	-5,3077
174,66	-5,3079
174,74	-5,3083
174,83	-5,3086
174,91	-5,3090
174,99	-5,3095
175,08	-5,3097
175,16	-5,3097
175,25	-5,3099
175,33	-5,3104
175,41	-5,3106
175,49	-5,3107
175,57	-5,3106
175,66	-5,3104
175,74	-5,3102
175,83	-5,3096
175,91	-5,3096
175,99	-5,3093
176,08	-5,3091
176,16	-5,3088
176,24	-5,3087
176,33	-5,3086
176,41	-5,3089
176,50	-5,3092
176,58	-5,3093
176,66	-5,3096
176,75	-5,3099
176,83	-5,3101
176,91	-5,3103
177,00	-5,3105
177,08	-5,3105
177,16	-5,3108
177,24	-5,3107
177,33	-5,3106
177,41	-5,3108
177,50	-5,3108
177,58	-5,3106
177,66	-5,3106
177,74	-5,3107
177,83	-5,3105
177,91	-5,3105
178,00	-5,3105
178,08	-5,3105
178,16	-5,3107
178,25	-5,3108
178,33	-5,3109
178,41	-5,3113
178,50	-5,3112
178,58	-5,3114
178,66	-5,3116
178,74	-5,3119
178,83	-5,3120
178,91	-5,3120
178,99	-5,3120
179,08	-5,3122
179,16	-5,3121
179,25	-5,3121
179,33	-5,3124
179,41	-5,3125
179,49	-5,3129
179,58	-5,3131
179,67	-5,3133
179,74	-5,3137
179,83	-5,3140
179,91	-5,3140
179,99	-5,3144
180,08	-5,3146
180,16	-5,3146
180,24	-5,3151
180,33	-5,3152
180,41	-5,3148
180,50	-5,3148
180,58	-5,3146
180,66	-5,3146
180,75	-5,3149
180,83	-5,3151
180,91	-5,3152
180,99	-5,3154
181,08	-5,3150
181,16	-5,3149
181,24	-5,3148
181,33	-5,3147
181,41	-5,3151
181,49	-5,3151
181,58	-5,3150
181,66	-5,3150
181,74	-5,3146
181,83	-5,3143
181,91	-5,3143
182,00	-5,3142
182,08	-5,3145
182,16	-5,3150
182,24	-5,3151
182,32	-5,3152
182,41	-5,3152
182,49	-5,3153
182,58	-5,3157
182,66	-5,3159
182,74	-5,3159
182,83	-5,3159
182,91	-5,3160
183,00	-5,3158
183,08	-5,3159
183,16	-5,3156
183,25	-5,3155
183,33	-5,3154
183,41	-5,3155
183,49	-5,3155
183,58	-5,3156
183,66	-5,3158
183,74	-5,3157
183,83	-5,3154
183,91	-5,3149
184,00	-5,3148
184,08	-5,3146
184,16	-5,3149
184,25	-5,3152
184,33	-5,3156
184,41	-5,3158
184,50	-5,3157
184,58	-5,3157
184,66	-5,3159
184,75	-5,3162
184,84	-5,3165
184,91	-5,3166
185,00	-5,3165
185,08	-5,3163
185,16	-5,3162
185,25	-5,3161
185,33	-5,3160
185,42	-5,3161
185,50	-5,3159
185,58	-5,3156
185,66	-5,3155
185,74	-5,3156
185,83	-5,3155
185,91	-5,3153
185,99	-5,3150
186,07	-5,3147
186,16	-5,3144
186,25	-5,3142
186,33	-5,3146
186,41	-5,3149
186,49	-5,3148
186,58	-5,3143
186,66	-5,3142
186,75	-5,3140
186,83	-5,3143
186,91	-5,3146
186,99	-5,3148
187,08	-5,3149
187,16	-5,3149
187,25	-5,3146
187,32	-5,3150
187,41	-5,3154
187,50	-5,3155
187,59	-5,3155
187,66	-5,3157
187,76	-5,3152
187,83	-5,3149
187,91	-5,3149
188,00	-5,3151
188,08	-5,3155
188,17	-5,3155
188,25	-5,3153
188,33	-5,3151
188,42	-5,3151
188,50	-5,3148
188,58	-5,3149
188,66	-5,3152
188,75	-5,3149
188,84	-5,3145
188,91	-5,3140
189,00	-5,3136
189,08	-5,3134
189,17	-5,3134
189,25	-5,3134
189,34	-5,3133
189,42	-5,3129
189,51	-5,3130
189,59	-5,3131
189,67	-5,3134
189,75	-5,3137
189,83	-5,3140
189,92	-5,3145
190,00	-5,3147
190,08	-5,3150
190,16	-5,3154
190,25	-5,3158
190,33	-5,3159
190,42	-5,3161
190,50	-5,3165
190,59	-5,3168
190,67	-5,3171
190,76	-5,3170
190,84	-5,3170
190,92	-5,3167
191,00	-5,3167
191,09	-5,3169
191,17	-5,3169
191,25	-5,3167
191,34	-5,3164
191,42	-5,3163
191,51	-5,3160
191,59	-5,3158
191,67	-5,3159
191,75	-5,3163
191,84	-5,3165
191,92	-5,3166
192,01	-5,3164
192,09	-5,3167
192,18	-5,3167
192,26	-5,3169
192,34	-5,3170
192,42	-5,3173
192,51	-5,3171
192,59	-5,3171
192,67	-5,3170
192,76	-5,3165
192,84	-5,3165
192,92	-5,3165
193,01	-5,3165
193,09	-5,3163
193,18	-5,3161
193,26	-5,3159
193,34	-5,3158
193,42	-5,3153
193,51	-5,3152
193,59	-5,3155
193,67	-5,3159
193,76	-5,3156
193,84	-5,3155
193,92	-5,3157
194,01	-5,3154
194,09	-5,3155
194,17	-5,3159
194,26	-5,3163
194,34	-5,3165
194,42	-5,3165
194,51	-5,3166
194,60	-5,3167
194,68	-5,3167
194,76	-5,3166
194,84	-5,3168
194,93	-5,3167
195,01	-5,3167
195,09	-5,3164
195,17	-5,3162
195,26	-5,3161
195,34	-5,3160
195,42	-5,3161
195,51	-5,3164
195,59	-5,3162
195,68	-5,3160
195,76	-5,3161
195,84	-5,3160
195,93	-5,3160
196,01	-5,3161
196,09	-5,3163
196,18	-5,3160
196,26	-5,3159
196,34	-5,3155
196,43	-5,3156
196,51	-5,3159
196,59	-5,3162
196,68	-5,3163
196,77	-5,3163
196,85	-5,3164
196,93	-5,3161
197,01	-5,3160
197,09	-5,3159
197,18	-5,3160
197,26	-5,3158
197,34	-5,3153
197,43	-5,3150
197,51	-5,3148
197,59	-5,3146
197,68	-5,3147
197,77	-5,3144
197,85	-5,3142
197,93	-5,3140
198,01	-5,3138
198,10	-5,3139
198,18	-5,3137
198,26	-5,3134
198,35	-5,3132
198,43	-5,3129
198,51	-5,3123
198,60	-5,3124
198,68	-5,3124
198,76	-5,3125
198,85	-5,3124
198,93	-5,3121
199,02	-5,3123
199,09	-5,3129
199,18	-5,3131
199,27	-5,3130
199,35	-5,3130
199,43	-5,3130
199,52	-5,3129
199,60	-5,3130
199,68	-5,3130
199,76	-5,3129
199,85	-5,3124
199,93	-5,3118
200,01	-5,3113
200,10	-5,3111
200,18	-5,3114
200,26	-5,3116
200,35	-5,3118
200,44	-5,3120
200,52	-5,3120
200,60	-5,3122
200,68	-5,3124
200,76	-5,3122
200,85	-5,3117
200,94	-5,3115
201,01	-5,3115
201,10	-5,3112
201,18	-5,3109
201,27	-5,3103
201,35	-5,3099
201,43	-5,3093
201,52	-5,3088
201,61	-5,3083
201,69	-5,3079
201,77	-5,3074
201,85	-5,3066
201,94	-5,3060
202,02	-5,3054
202,11	-5,3050
202,19	-5,3045
202,27	-5,3039
202,35	-5,3035
202,44	-5,3031
202,52	-5,3026
202,60	-5,3021
202,69	-5,3020
202,77	-5,3017
202,85	-5,3013
202,94	-5,3008
203,02	-5,3006
203,11	-5,3001
203,19	-5,2995
203,27	-5,2992
203,35	-5,2988
203,44	-5,2981
203,52	-5,2972
203,61	-5,2965
203,69	-5,2962
203,77	-5,2956
203,85	-5,2949
203,94	-5,2947
204,02	-5,2943
204,11	-5,2939
204,19	-5,2934
204,27	-5,2931
204,36	-5,2928
204,44	-5,2923
204,52	-5,2916
204,60	-5,2909
204,69	-5,2902
204,77	-5,2893
204,85	-5,2885
204,94	-5,2879
205,03	-5,2874
205,11	-5,2868
205,19	-5,2861
205,27	-5,2856
205,36	-5,2852
205,44	-5,2849
205,53	-5,2843
205,61	-5,2839
205,69	-5,2834
205,77	-5,2830
205,86	-5,2826
205,95	-5,2822
206,03	-5,2819
206,11	-5,2815
206,19	-5,2812
206,28	-5,2808
206,36	-5,2807
206,45	-5,2803
206,53	-5,2800
206,61	-5,2796
206,69	-5,2793
206,78	-5,2790
206,86	-5,2787
206,94	-5,2783
207,03	-5,2781
207,11	-5,2777
207,19	-5,2773
207,28	-5,2771
207,37	-5,2768
207,45	-5,2763
207,53	-5,2758
207,62	-5,2750
207,70	-5,2746
207,78	-5,2741
207,87	-5,2737
207,95	-5,2732
208,03	-5,2728
208,12	-5,2724
208,20	-5,2722
208,29	-5,2718
208,37	-5,2712
208,46	-5,2710
208,53	-5,2706
208,62	-5,2703
208,70	-5,2699
208,79	-5,2694
208,87	-5,2690
208,95	-5,2682
209,04	-5,2676
209,12	-5,2669
209,20	-5,2667
209,29	-5,2662
209,37	-5,2657
209,46	-5,2651
209,54	-5,2645
209,62	-5,2641
209,71	-5,2635
209,79	-5,2630
209,88	-5,2623
209,96	-5,2619
210,05	-5,2614
210,12	-5,2610
210,18	-5,2611
210,29	-5,2607
210,38	-5,2604
210,46	-5,2598
210,54	-5,2592
210,63	-5,2588
210,71	-5,2587
210,79	-5,2582
210,88	-5,2575
210,96	-5,2568
211,04	-5,2562
211,12	-5,2557
211,21	-5,2552
211,30	-5,2549
211,38	-5,2546
211,46	-5,2542
211,55	-5,2537
211,63	-5,2534
211,71	-5,2530
211,80	-5,2527
211,88	-5,2525
211,97	-5,2521
212,05	-5,2516
212,13	-5,2510
212,21	-5,2508
212,30	-5,2507
212,38	-5,2503
212,47	-5,2498
212,55	-5,2497
212,63	-5,2497
212,71	-5,2492
212,80	-5,2485
212,88	-5,2481
212,96	-5,2478
213,05	-5,2470
213,13	-5,2463
213,21	-5,2459
213,30	-5,2457
213,38	-5,2452
213,47	-5,2444
213,54	-5,2440
213,63	-5,2439
213,71	-5,2436
213,80	-5,2435
213,88	-5,2440
213,97	-5,2438
214,05	-5,2436
214,14	-5,2431
214,21	-5,2428
214,30	-5,2426
214,38	-5,2424
214,47	-5,2417
214,55	-5,2413
214,64	-5,2406
214,72	-5,2396
214,80	-5,2392
214,89	-5,2387
214,97	-5,2382
215,05	-5,2378
215,13	-5,2373
215,22	-5,2370
215,30	-5,2368
215,39	-5,2364
215,47	-5,2361
215,56	-5,2359
